SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500378,JINDAL SAW  ,A ,Q,86.05,86.55,84.65,85.10,85.10,85.90,682,85894,7333901.00,,INE324A01024,03-Aug-18,,
500380,JK LAKSHMI  ,A ,Q,325.30,340.00,315.45,327.20,335.85,331.95,354,9898,3221086.00,,INE786A01032,03-Aug-18,,
500387,SHREE CEMENT,A ,Q,17423.25,17598.85,17278.00,17446.00,17301.50,17423.25,150,354,6178711.00,,INE070A01015,03-Aug-18,,
500390,REL INFRA   ,A ,Q,403.95,412.75,399.00,401.45,401.45,402.80,6416,627037,253958903.00,,INE036A01016,03-Aug-18,,
500399,STEELCO GUJ.,X ,Q,5.85,5.87,5.45,5.50,5.50,5.60,30,10947,60914.00,,INE629B01024,03-Aug-18,,
500400,TATA POWER  ,A ,Q,72.00,73.10,71.90,72.25,72.25,71.90,851,169709,12289696.00,,INE245A01021,03-Aug-18,,
500402,SPMLINFRA   ,B ,Q,73.95,83.85,72.90,78.95,78.95,72.90,394,31918,2487691.00,,INE937A01023,03-Aug-18,,
500403,SUNDARAM FAS,A ,Q,660.00,667.75,659.20,662.15,662.35,654.90,276,5306,3516231.00,,INE387A01021,03-Aug-18,,
500404,SUNFLAG IRON,B ,Q,64.60,66.75,63.95,65.80,65.80,63.55,545,92012,6024150.00,,INE947A01014,03-Aug-18,,
500405,SUPREME PET ,B ,Q,276.20,276.65,272.00,274.20,273.90,274.80,66,1920,526021.00,,INE663A01017,03-Aug-18,,
500407,SWARAJ ENGIN,B ,Q,1807.65,1845.00,1807.65,1821.00,1821.00,1806.15,28,256,468704.00,,INE277A01016,03-Aug-18,,
500408,TATA ELXSI  ,A ,Q,1400.00,1437.75,1400.00,1419.80,1419.80,1406.20,1993,75714,107420994.00,,INE670A01012,03-Aug-18,,
500410,ACC LTD     ,A ,Q,1543.00,1556.95,1511.45,1519.35,1518.35,1540.60,1022,18451,28226244.00,,INE012A01025,03-Aug-18,,
500411,THERMAX     ,A ,Q,1170.00,1170.00,1140.00,1144.75,1144.75,1173.05,252,1341,1538891.00,,INE152A01029,03-Aug-18,,
500412,THIRUMALAI  ,B ,Q,1499.00,1525.00,1468.30,1515.05,1515.05,1467.80,1051,14364,21595160.00,,INE338A01016,03-Aug-18,,
500413,THOMAS COOK ,B ,Q,263.00,267.60,262.35,265.05,265.05,262.30,276,12685,3355858.00,,INE332A01027,03-Aug-18,,
500414,TIMEX GROUP ,X ,Q,45.10,50.90,45.10,50.90,50.90,46.30,237,149358,7427305.00,,INE064A01026,03-Aug-18,,
500418,TOKYO PLAST ,B ,Q,60.50,68.00,60.50,64.85,65.05,61.85,116,11123,739876.00,,INE932C01012,03-Aug-18,,
500420,TORRENT PHAR,A ,Q,1545.00,1651.50,1537.00,1627.45,1627.45,1522.70,5847,108001,174656183.00,,INE685A01028,03-Aug-18,,
500422,TRANSCHEM   ,X ,Q,29.50,29.50,28.00,28.75,29.00,28.00,12,850,24011.00,,INE019B01010,03-Aug-18,,
500425,AMBUJA CEME ,A ,Q,229.00,230.45,224.90,225.75,225.75,228.80,867,92670,21038083.00,,INE079A01024,03-Aug-18,,
500426,UTLINDS     ,XT,Q,14.10,15.05,14.01,14.51,15.05,14.40,21,6327,89058.00,,INE184E01024,03-Aug-18,,
500429,UNIPHOS ENT.,B ,Q,82.00,82.95,81.25,81.70,82.00,80.00,9,592,48424.00,,INE037A01022,03-Aug-18,,
500439,VARD HOLDNG ,B ,Q,2900.00,2993.95,2802.00,2864.05,2841.05,2799.00,45,218,629932.00,,INE701A01023,03-Aug-18,,
500440,HINDALCO    ,A ,Q,207.95,212.90,205.00,211.70,211.70,208.00,4392,740568,154944178.00,,INE038A01020,03-Aug-18,,
500444,WEST COAS PA,B ,Q,312.20,326.00,312.20,319.45,319.45,312.20,1513,53731,17281851.00,,INE976A01021,03-Aug-18,,
500449,HIND.ORG.CHM,B ,Q,20.35,22.40,20.35,21.85,21.85,20.60,231,62009,1335603.00,,INE048A01011,03-Aug-18,,
500456,PAS.ACRYLON ,X ,Q,19.25,21.00,19.25,20.75,20.80,19.25,179,47366,969312.00,,INE818B01023,03-Aug-18,,
500459,PROCTER &GAM,A ,Q,10390.05,10490.00,10339.00,10419.05,10439.95,10285.60,89,141,1471772.00,,INE179A01014,03-Aug-18,,
500460,MUKAND LTD. ,B ,Q,62.50,65.50,62.40,65.00,65.00,61.70,133,15834,1016324.00,,INE304A01026,03-Aug-18,,
500464,UCAL FUEL   ,B ,Q,209.00,211.00,208.00,209.35,210.80,206.00,94,2213,463787.00,,INE139B01016,03-Aug-18,,
500467,HARR.MALAYAL,B ,Q,89.15,91.00,88.95,89.10,89.10,88.70,84,6619,592735.00,,INE544A01019,03-Aug-18,,
500469,FEDERAL BANK,A ,Q,88.20,89.70,86.75,87.20,87.20,87.15,3244,725872,64083518.00,,INE171A01029,03-Aug-18,,
500470,TATA STEEL  ,A ,Q,556.80,560.25,551.25,555.10,555.10,554.50,6347,504491,280382298.00,,INE081A01012,03-Aug-18,,
500472,SKF INDIA   ,A ,Q,1707.00,1707.00,1700.20,1700.25,1700.20,1703.50,9,38,64657.00,,INE640A01023,03-Aug-18,,
500477,ASHOK LEYL. ,A ,Q,121.15,123.40,117.90,118.35,118.35,120.05,9637,2424677,293124377.00,,INE208A01029,03-Aug-18,,
500480,CUMMINS (I) ,A ,Q,664.90,724.00,664.05,710.15,710.15,662.05,7124,337963,229556289.00,,INE298A01020,03-Aug-18,,
500483,TATA COMM   ,A ,Q,589.20,602.65,585.00,587.10,589.90,586.30,485,24865,14768118.00,,INE151A01013,03-Aug-18,,
500488,ABBOTT (I)  ,B ,Q,7871.00,8185.95,7871.00,8055.65,8055.65,7901.45,551,1624,13154844.00,,INE358A01014,03-Aug-18,,
500490,BAJ HOLD INV,A ,Q,2903.00,2989.00,2903.00,2978.60,2965.20,2938.75,69,295,876201.00,,INE118A01012,03-Aug-18,,
500493,BHARAT FORGE,A ,Q,643.00,668.75,642.10,646.00,646.00,634.25,2720,114307,75004760.00,,INE465A01025,03-Aug-18,,
500495,ESCORTS LTD.,A ,Q,904.00,912.15,896.00,900.25,900.25,903.30,1477,54235,49002694.00,,INE042A01014,03-Aug-18,,
500500,HIND.MOTORS ,B ,Q,7.11,7.59,7.11,7.46,7.46,7.46,130,33713,248945.00,,INE253A01025,03-Aug-18,,
500510,LARSEN & TOU,A ,Q,1283.10,1297.80,1283.10,1291.35,1291.35,1281.80,3468,105946,136666356.00,,INE018A01030,03-Aug-18,,
500520,MAH & MAH   ,A ,Q,919.50,924.80,914.15,919.60,919.60,911.00,1357,64213,59042265.00,,INE101A01026,03-Aug-18,,
500530,BOSCH LTD   ,A ,Q,18698.95,19442.60,18568.20,19049.45,19055.00,18588.85,651,2584,49435408.00,,INE323A01026,03-Aug-18,,
500540,PREMIER LTD ,B ,Q,16.15,17.65,16.15,17.50,17.05,17.15,39,3189,55108.00,,INE342A01018,03-Aug-18,,
500547,BHARAT PET. ,A ,Q,397.10,405.00,396.40,400.95,402.00,402.05,1299,103786,41707848.00,,INE029A01011,03-Aug-18,,
500550,SIEMENS LTD.,A ,Q,995.05,1022.35,995.05,1010.90,1013.05,1000.05,1081,27482,27870236.00,,INE003A01024,03-Aug-18,,
500570,TATA MOTORS ,A ,Q,262.60,263.80,257.70,258.75,258.75,260.95,6025,743398,193914526.00,,INE155A01022,03-Aug-18,,
500575,VOLTAS LTD  ,A ,Q,572.75,582.75,571.30,575.35,575.35,572.65,1167,63465,36656356.00,XD,INE226A01021,03-Aug-18,,
500620,GREAT EASTE ,A ,Q,303.95,329.05,300.20,322.80,322.80,303.15,825,23081,7456539.00,,INE017A01032,03-Aug-18,,
500645,DEEPAK FERT.,A ,Q,281.75,289.15,280.00,286.85,284.20,279.25,594,21777,6187192.00,,INE501A01019,03-Aug-18,,
500650,EXCEL INDUST,B ,Q,1598.90,1607.55,1598.00,1607.55,1607.55,1531.00,52,842,1351535.00,,INE369A01029,03-Aug-18,,
500655,GARWARE POLY,X ,Q,169.00,172.00,167.50,169.90,169.00,163.80,54,4177,706287.00,,INE291A01017,03-Aug-18,,
500660,GLAXOSMITH  ,A ,Q,3210.00,3297.95,3171.25,3290.10,3290.10,3197.90,861,8759,28416567.00,,INE159A01016,03-Aug-18,,
500670,GUJ.NARMADA ,A ,Q,416.00,429.90,415.65,427.50,427.50,414.45,2969,155444,65724288.00,,INE113A01013,03-Aug-18,,
500672,NOVARTIS    ,B ,Q,641.00,656.00,632.00,649.25,649.25,631.70,494,11034,7120589.00,,INE234A01025,03-Aug-18,,
500674,SANOFI      ,A ,Q,6003.00,6155.00,6003.00,6133.70,6133.70,5997.50,398,1349,8249564.00,,INE058A01010,03-Aug-18,,
500676,GLAXOSMITHKL,A ,Q,6631.65,6850.00,6631.65,6789.80,6770.00,6608.05,384,1009,6818800.00,,INE264A01014,03-Aug-18,,
500680,PFIZER LTD. ,A ,Q,2738.00,2764.65,2669.60,2692.70,2730.00,2728.45,801,4768,12995499.00,,INE182A01018,03-Aug-18,,
500690,GUJ.ST.FERT ,A ,Q,115.60,117.40,114.45,116.55,116.55,114.80,1594,284461,33009635.00,,INE026A01025,03-Aug-18,,
500696,HIND UNI LT ,A ,Q,1750.00,1764.85,1747.30,1759.45,1757.70,1749.00,1262,29322,51499911.00,,INE030A01027,03-Aug-18,,
500710,AKZOINDIA   ,B ,Q,1845.05,1860.00,1840.95,1849.50,1844.15,1844.05,56,404,747036.00,,INE133A01011,03-Aug-18,,
500730,NOCIL LTD   ,B ,Q,171.70,175.40,171.25,174.30,174.00,170.95,1298,170620,29622039.00,,INE163A01018,03-Aug-18,,
500770,TATA CHEM.  ,A ,Q,681.10,702.45,681.10,693.75,695.05,689.50,904,38255,26602166.00,,INE092A01019,03-Aug-18,,
500777,T.P.L.      ,B ,Q,32.70,38.60,32.15,38.35,38.35,32.20,1914,328507,11953703.00,,INE148A01019,03-Aug-18,,
500780,ZUARIGLOB   ,B ,Q,124.95,127.00,123.70,125.35,124.10,125.10,105,4053,506175.00,,INE217A01012,03-Aug-18,,
500790,NESTLE (I)  ,A ,Q,10797.00,10823.05,10208.55,10313.30,10313.30,10755.20,3036,11097,116692372.00,,INE239A01016,03-Aug-18,,
500800,TATAGLOBAL  ,A ,Q,236.25,238.95,232.30,234.65,234.65,235.95,1414,156980,36923193.00,,INE192A01025,03-Aug-18,,
500820,ASIAN PAINTS,A ,Q,1436.00,1436.00,1406.00,1411.35,1411.35,1418.45,2150,85300,120525403.00,,INE021A01026,03-Aug-18,,
500825,BRITANIA IND,A ,Q,6499.00,6509.00,6368.20,6395.30,6395.30,6463.10,1587,20637,132585336.00,,INE216A01022,03-Aug-18,,
500830,COLGATE PALM,A ,Q,1125.00,1129.00,1116.30,1122.15,1123.90,1116.65,1435,25925,29055760.00,,INE259A01022,03-Aug-18,,
500840,EIH LTD.    ,B ,Q,163.05,166.00,159.90,162.85,162.85,160.90,304,8650,1402886.00,,INE230A01023,03-Aug-18,,
500850,INDIAN HOTEL,A ,Q,128.95,130.25,128.20,129.80,129.50,128.95,1084,47854,6174011.00,,INE053A01029,03-Aug-18,,
500870,CASTROL     ,A ,Q,167.95,167.95,163.70,164.80,164.80,166.40,1421,113770,18783334.00,,INE172A01027,03-Aug-18,,
500875,ITC LTD.    ,A ,Q,299.10,305.50,298.50,303.75,303.75,299.05,7306,926480,280150090.00,,INE154A01025,03-Aug-18,,
500877,APOLLO TYRES,A ,Q,290.00,290.65,285.15,286.50,286.50,286.30,933,106715,30695912.00,,INE438A01022,03-Aug-18,,
500878,CEAT LIMITED,A ,Q,1410.00,1418.00,1400.00,1404.15,1404.50,1400.60,1140,35297,49691960.00,,INE482A01020,03-Aug-18,,
500890,MODI RUBBER ,T ,Q,59.00,59.00,54.45,55.10,55.10,57.30,6,433,24593.00,,INE832A01018,03-Aug-18,,
500940,FINOLEX IND.,A ,Q,586.00,587.55,580.00,584.30,583.00,579.95,102,1569,917395.00,,INE183A01016,03-Aug-18,,
501148,DALAL ST INV,XT,Q,155.70,155.70,155.70,155.70,155.70,152.65,4,120,18684.00,,INE422D01012,03-Aug-18,,
501150,CENTRUM CAP ,B ,Q,58.10,60.10,58.05,58.20,58.20,58.10,976,189914,11231892.00,,INE660C01027,03-Aug-18,,
501179,OSCAR INV.  ,XT,Q,67.05,70.30,67.05,67.35,70.30,70.55,5,195,13107.00,,INE221D01018,03-Aug-18,,
501242,TCI FINANCE ,B ,Q,24.00,26.60,24.00,25.25,25.20,25.35,172,16071,413560.00,,INE911B01018,03-Aug-18,,
501295,INDUS.INV.TR,B ,Q,81.00,81.00,81.00,81.00,81.00,85.00,1,114,9234.00,,INE886A01014,03-Aug-18,,
501298,INDUS.&PRUD.,X ,Q,1200.00,1289.00,1200.00,1241.05,1241.05,1196.25,44,387,481401.00,,INE620D01011,03-Aug-18,,
501301,TATA INVEST.,B ,Q,811.95,815.00,806.00,808.25,808.25,802.00,188,5265,4268422.00,,INE672A01018,03-Aug-18,,
501343,MOTOR&GEN.FI,B ,Q,43.30,43.30,41.00,41.05,43.00,43.15,5,103,4230.00,,INE861B01015,03-Aug-18,,
501370,WALCHAND PF ,X ,Q,112.00,113.50,112.00,113.25,113.25,111.00,6,188,21265.00,,INE695D01021,03-Aug-18,,
501391,W.H.BRADY   ,X ,Q,159.00,159.70,159.00,159.55,159.70,152.20,5,128,20422.00,,INE855A01019,03-Aug-18,,
501421,SOLIX TECHNO,XT,Q,53.55,53.55,53.55,53.55,53.55,52.50,1,1,53.00,,INE314H01012,03-Aug-18,,
501423,SHA ENG PLA ,X ,Q,1379.90,1379.90,1331.00,1358.80,1359.00,1351.65,57,661,896307.00,,INE151G01010,03-Aug-18,,
501425,BOM.BURMAH  ,A ,Q,1559.95,1628.95,1556.00,1614.25,1614.25,1544.75,2223,45414,73042929.00,,INE050A01025,03-Aug-18,,
501430,BOM.CYCLE   ,X ,Q,1765.00,1783.80,1700.00,1725.00,1725.00,1698.90,26,74,131012.00,,INE691K01017,03-Aug-18,,
501455,GREAVES COTT,A ,Q,146.80,147.95,144.75,145.65,145.65,147.10,251,294658,43225510.00,XD,INE224A01026,03-Aug-18,,
501700,INDIA NIVEH ,X ,Q,47.30,47.55,47.30,47.55,47.55,47.25,30,3978,188386.00,,INE131H01028,03-Aug-18,,
501833,CHOWGULE ST ,XT,Q,8.25,9.09,8.24,8.37,8.37,8.67,15,4690,41455.00,,INE490A01015,03-Aug-18,,
501848,GLOBAL OFFS ,B ,Q,19.70,19.90,19.35,19.75,19.75,19.40,16,4206,82739.00,,INE446C01013,03-Aug-18,,
501945,DHENUBUILD  ,X ,Q,2.52,2.52,2.52,2.52,2.52,2.57,1,50,126.00,,INE758D01027,03-Aug-18,,
502015,ASIIL       ,X ,Q,23.60,24.80,22.00,23.10,24.00,22.70,90,23364,546806.00,,INE443A01030,03-Aug-18,,
502090,SAGAR CEM.  ,B ,Q,816.00,829.75,816.00,822.25,822.00,816.00,38,218,179182.00,,INE229C01013,03-Aug-18,,
502137,DECAN CEMENT,B ,Q,463.95,473.80,462.00,473.00,473.00,462.00,6,141,65576.00,,INE583C01021,03-Aug-18,,
502157,MANGALAM CEM,B ,Q,247.00,251.45,244.75,246.20,246.90,242.90,42,1710,425263.00,,INE347A01017,03-Aug-18,,
502165,OCL INDIA L ,B ,Q,1214.95,1215.00,1194.00,1194.15,1196.00,1194.40,15,256,306387.00,,INE290B01025,03-Aug-18,,
502168,N C L IND.  ,B ,Q,170.85,171.50,168.30,171.30,171.20,168.00,45,1436,244885.00,,INE732C01016,03-Aug-18,,
502175,SAURAS.CEM. ,X ,Q,60.05,61.45,60.00,60.80,61.00,60.35,178,28497,1726351.00,,INE626A01014,03-Aug-18,,
502180,SRI DIGV CEM,X ,Q,25.45,25.75,25.15,25.30,25.30,25.60,157,53122,1352966.00,,INE232A01011,03-Aug-18,,
502219,BOROSIL GLAS,B ,Q,345.00,387.80,345.00,372.45,374.15,340.15,7023,258487,96680096.00,,INE666D01022,03-Aug-18,,
502281,TRIVENI GLAS,XT,Q,13.25,13.25,12.22,13.00,13.00,12.67,24,5545,69239.00,,INE094C01011,03-Aug-18,,
502330,IPAPPM      ,B ,Q,387.90,399.90,384.00,393.65,393.65,383.55,2548,115703,45440314.00,,INE435A01028,03-Aug-18,,
502355,BALKRISH IND,A ,Q,1245.85,1267.50,1241.45,1263.80,1265.95,1236.15,1259,32120,40401154.00,,INE787D01026,03-Aug-18,,
502407,NATH PULP   ,X ,Q,46.40,46.40,43.00,46.40,46.40,44.00,9,404,18272.00,,INE776A01025,03-Aug-18,,
502420,ORIENT PAPER,B ,Q,35.45,38.10,35.35,36.95,36.95,35.15,2140,215531,7986330.00,,INE592A01026,03-Aug-18,,
502445,CITADEL     ,X ,Q,34.55,36.50,32.35,34.60,36.45,36.00,15,562,19053.00,,INE906D01014,03-Aug-18,,
502448,ROLLATAINER ,B ,Q,3.55,3.70,3.41,3.50,3.50,3.55,23,1356,4931.00,,INE927A01040,03-Aug-18,,
502450,SESHA.PAPER ,B ,Q,905.00,910.00,891.00,908.15,908.15,905.75,24,169,152960.00,,INE630A01016,03-Aug-18,,
502587,RAMA PULP   ,X ,Q,53.80,54.20,52.10,53.10,53.50,52.20,51,10648,566771.00,,INE777A01015,03-Aug-18,,
502742,SINTEX IND. ,A ,Q,14.30,14.72,14.30,14.55,14.55,14.26,2140,783604,11371205.00,,INE429C01035,03-Aug-18,,
502761,BLUE BLEND  ,B ,Q,7.81,7.82,7.76,7.76,7.76,7.45,10,253,1969.00,,INE113O01014,03-Aug-18,,
502820,DCM LTD.    ,B ,Q,90.10,90.10,89.50,89.80,89.50,90.20,24,623,55896.00,,INE498A01018,03-Aug-18,,
502865,FORBES & CO ,B ,Q,2827.05,2875.00,2775.00,2799.50,2799.50,2797.80,171,1297,3677178.00,,INE518A01013,03-Aug-18,,
502873,H.P.COTTON  ,X ,Q,43.50,44.85,41.05,44.10,44.50,40.95,21,7104,308656.00,,INE950C01014,03-Aug-18,,
502937,KESORAM IND ,B ,Q,82.00,84.65,81.95,82.75,82.75,81.50,255,89116,7380535.00,,INE087A01019,03-Aug-18,,
502958,LAKSHMI MILL,X ,Q,3550.00,3550.00,3228.00,3445.00,3445.00,3380.00,15,23,77425.00,,INE938C01019,03-Aug-18,,
502986,VARDH TEXT  ,B ,Q,1205.00,1230.00,1201.70,1213.05,1229.95,1200.50,74,416,502191.00,,INE825A01012,03-Aug-18,,
503015,MODERN INDIA,X ,Q,31.40,32.90,31.40,32.90,32.90,31.35,8,2751,87641.00,,INE251D01023,03-Aug-18,,
503031,PENLAND LTD ,B ,Q,16.25,16.65,16.20,16.50,16.50,15.95,136,35714,587214.00,,INE138A01028,03-Aug-18,,
503100,PHOENIX MILL,B ,Q,646.45,654.00,640.60,652.60,653.95,651.05,50,291,188710.00,,INE211B01039,03-Aug-18,,
503101,MARATHON NEX,B ,Q,172.10,172.10,160.50,166.55,166.35,170.00,24,528,88046.00,,INE182D01020,03-Aug-18,,
503162,REL.CHEMOTX ,X ,Q,75.95,76.00,72.05,76.00,76.00,76.65,27,2481,187672.00,,INE750D01016,03-Aug-18,,
503169,RUBY MILLS  ,B ,Q,342.00,350.00,338.00,338.65,341.90,333.15,40,370,126646.00,,INE301D01026,03-Aug-18,,
503229,SIMPLEX REAL,X ,Q,86.50,86.50,86.45,86.45,86.45,91.00,2,100,8645.00,,INE167H01014,03-Aug-18,,
503310,SWAN ENG    ,A ,Q,160.50,161.75,159.00,160.30,159.05,158.30,192,56176,8961508.00,,INE665A01038,03-Aug-18,,
503349,VICTORIA MIL,X ,Q,3000.00,3069.00,2971.00,2991.50,2976.00,3099.95,23,61,182148.00,,INE203D01016,03-Aug-18,,
503624,SVARAJ TRAD ,XT,Q,181.50,181.50,180.00,181.30,181.30,177.25,8,2600,470915.00,,INE406N01014,03-Aug-18,,
503657,VEER ENERGY ,X ,Q,13.70,13.95,13.20,13.41,13.41,13.69,99,20726,279800.00,,INE255E01030,03-Aug-18,,
503722,BANSW.SYNTEX,B ,Q,88.00,88.00,86.30,86.40,86.50,89.00,15,592,51194.00,,INE629D01012,03-Aug-18,,
503804,SHRI DINESH ,X ,Q,130.35,135.70,130.10,134.90,134.85,131.80,10,581,77685.00,,INE204C01024,03-Aug-18,,
503806,SRF LIMITED ,A ,Q,1702.15,1758.30,1701.90,1742.90,1742.90,1698.95,733,17291,29967972.00,,INE647A01010,03-Aug-18,,
503811,SIYARAM SILK,B ,Q,560.00,560.00,540.00,546.55,542.55,543.55,45,271,147881.00,,INE076B01028,03-Aug-18,,
503831,FOMENTO HOTE,X ,Q,111.40,111.40,111.40,111.40,111.40,110.00,1,10,1114.00,,INE241E01014,03-Aug-18,,
503837,SHREE RAJSYN,X ,Q,8.31,8.46,8.31,8.46,8.46,8.46,4,5540,46537.00,,INE796C01011,03-Aug-18,,
503881,HIND.SYNTEX ,B ,Q,6.65,6.65,6.65,6.65,6.65,6.25,2,50,332.00,,INE155B01012,03-Aug-18,,
503960,BHARAT BIJLE,B ,Q,1178.35,1197.50,1171.20,1172.70,1171.20,1177.50,202,2873,3394995.00,,INE464A01028,03-Aug-18,,
504000,ELPRO INTER ,X ,Q,61.05,63.50,60.05,60.75,60.75,61.60,245,46883,2914943.00,,INE579B01039,03-Aug-18,,
504008,EMCO LTD.   ,B ,Q,9.38,9.38,9.25,9.38,9.38,8.94,38,25674,240517.00,,INE078A01026,03-Aug-18,,
504028,GEE LTD     ,X ,Q,33.50,36.70,32.05,34.05,34.50,32.55,155,19073,655994.00,,INE064H01021,03-Aug-18,,
504036,HIND.RECT   ,B ,Q,116.15,121.90,115.20,121.90,121.90,119.00,19,388,45281.00,,INE835D01023,03-Aug-18,,
504058,NIPPOBATRY  ,B ,Q,816.20,834.00,796.15,808.00,812.00,791.05,13,77,62016.00,,INE567A01010,03-Aug-18,,
504067,ZENSAR TECH.,B ,Q,1225.30,1233.10,1210.05,1222.15,1223.00,1224.30,115,1376,1682291.00,,INE520A01019,03-Aug-18,,
504076,JYOTI LTD.  ,X ,Q,34.80,34.80,32.50,34.80,34.80,34.00,5,855,29687.00,,INE511D01012,03-Aug-18,,
504084,KAYCEE IND  ,X ,Q,3981.00,4135.00,3960.00,4100.00,4100.00,3951.70,32,63,256952.00,,INE813G01015,03-Aug-18,,
504092,INDOKEM LTD.,X ,Q,16.00,16.50,15.60,16.25,16.50,15.60,49,9741,155204.00,,INE716F01012,03-Aug-18,,
504093,PANA ENERG  ,X ,Q,293.00,297.10,288.90,290.30,292.00,291.95,45,1237,361773.00,,INE795A01017,03-Aug-18,,
504112,NELCO LTD.  ,B ,Q,317.00,319.85,299.00,306.55,306.55,304.65,1731,108115,34019248.00,,INE045B01015,03-Aug-18,,
504132,PERM MAGNETS,X ,Q,104.00,104.00,98.00,98.10,100.10,100.65,9,1049,105824.00,,INE418E01018,03-Aug-18,,
504176,HIGH ENERGY ,X ,Q,364.80,365.00,340.50,355.00,355.00,345.00,38,2500,883704.00,,INE783E01015,03-Aug-18,,
504212,UNIV.CABLE  ,B ,Q,152.00,154.85,151.50,153.85,153.50,149.80,127,10360,1588232.00,,INE279A01012,03-Aug-18,,
504220,W.S.INDUSTR.,T ,Q,5.00,5.00,4.83,4.85,4.85,5.00,7,1700,8269.00,,INE100D01014,03-Aug-18,,
504258,LAKSHMI ELEC,X ,Q,651.00,658.00,648.50,653.25,653.25,647.65,59,1543,1006390.00,,INE284C01018,03-Aug-18,,
504269,KHAITAN ELEC,T ,Q,8.23,8.23,8.23,8.23,8.23,8.66,4,191,1571.00,,INE761A01019,03-Aug-18,,
504340,CONFINT     ,XT,Q,1.79,1.79,1.79,1.79,1.79,1.82,12,2256,4038.00,,INE180M01033,03-Aug-18,,
504341,RELTD       ,X ,Q,19.00,19.00,19.00,19.00,19.00,20.00,3,800,15200.00,,INE206N01018,03-Aug-18,,
504351,EMPOWER     ,X ,Q,0.49,0.49,0.49,0.49,0.49,0.49,3,512,250.00,,INE507F01023,03-Aug-18,,
504392,KRISHNA VEN ,XT,Q,14.70,14.70,14.45,14.45,14.45,14.70,21,3630,52454.00,,INE537L01010,03-Aug-18,,
504605,UNI ABEX    ,X ,Q,500.00,504.00,492.00,494.10,492.00,500.05,10,157,78010.00,,INE361D01012,03-Aug-18,,
504614,SARDA ENMIN ,B ,Q,394.40,408.20,393.30,406.45,407.90,389.05,388,15434,6199300.00,,INE385C01013,03-Aug-18,,
504646,BHAGWATI AUT,X ,Q,126.90,126.90,117.40,121.05,122.50,123.20,32,8799,1060311.00,,INE106G01014,03-Aug-18,,
504673,UNIV.PRIME  ,XT,Q,2.19,2.19,2.19,2.19,2.19,2.23,1,400,876.00,,INE621D01019,03-Aug-18,,
504701,GONTER PEIP ,XT,Q,4.00,4.01,4.00,4.01,4.01,4.05,5,1575,6305.00,,INE530A01026,03-Aug-18,,
504741,IND.HUME PIP,B ,Q,296.20,308.90,296.20,303.70,303.00,297.05,106,2687,820302.00,,INE323C01030,03-Aug-18,,
504786,INVEST &PREC,X ,Q,392.60,399.30,392.10,395.30,395.00,392.45,52,1683,666512.00,,INE155E01016,03-Aug-18,,
504840,KAIRA CAN CO,X ,Q,1300.00,1306.00,1300.00,1306.00,1306.00,1308.35,3,170,221030.00,,INE375D01012,03-Aug-18,,
504879,ORIENT ABRAS,B ,Q,31.80,34.85,31.80,33.95,33.80,32.30,126,19546,661397.00,,INE569C01020,03-Aug-18,,
504908,DUNCANENG   ,X ,Q,76.10,76.10,70.50,76.10,76.10,72.50,4,276,20997.00,,INE340F01011,03-Aug-18,,
504918,SANDUR MANG.,B ,Q,935.00,946.00,935.00,942.50,942.00,932.50,89,1504,1418125.00,,INE149K01016,03-Aug-18,,
504959,STOVAC IND. ,X ,Q,2481.00,2568.80,2481.00,2554.30,2554.30,2531.25,28,259,657535.00,,INE755D01015,03-Aug-18,,
504961,TATA YODOGAW,X ,Q,45.00,47.00,44.55,45.30,45.90,44.65,27,2436,112051.00,,INE895C01011,03-Aug-18,,
504966,TINPLATE    ,B ,Q,187.75,194.00,183.00,185.65,185.65,186.05,6206,417693,78658045.00,,INE422C01014,03-Aug-18,,
504973,TIFHL       ,A ,Q,613.05,614.05,611.95,612.25,612.00,612.90,36,260,159353.00,,INE149A01033,03-Aug-18,,
504988,WELCAST     ,X ,Q,609.00,719.95,609.00,710.65,719.95,655.10,13,113,78536.00,,INE380G01015,03-Aug-18,,
505010,AUTO AXLES  ,B ,Q,1232.00,1240.00,1217.05,1222.75,1217.05,1215.35,65,349,427462.00,,INE449A01011,03-Aug-18,,
505029,ATLAS CYCLES,T ,Q,134.10,137.90,134.10,137.90,137.90,136.00,9,303,41364.00,,INE446A01025,03-Aug-18,,
505036,AUTO COR.GOA,X ,Q,939.95,940.00,921.05,923.95,930.00,904.75,51,926,863955.00,,INE451C01013,03-Aug-18,,
505075,SETCO AUTO  ,B ,Q,47.00,50.65,46.80,50.05,50.05,46.80,2309,362643,17997031.00,,INE878E01021,03-Aug-18,,
505141,SCOOTERS IND,T ,Q,38.00,38.90,37.90,38.50,38.90,37.95,23,5101,194641.00,,INE959E01011,03-Aug-18,,
505160,TALBROS AUTO,B ,Q,290.25,294.55,284.40,289.95,293.90,286.75,57,1266,367238.00,,INE187D01011,03-Aug-18,,
505163,ZF STEERING ,B ,Q,916.00,961.95,916.00,951.10,951.10,917.00,160,3635,3417729.00,,INE116C01012,03-Aug-18,,
